8758,12,5,-32,-1,,3,1.25,-8,-0.25,,0.003,0.00125,-0.008,-0.00025,,0.03,0.0125,-0.08,-0.0025
8759,13,-2,-22,2,,3.25,-0.5,-5.5,0.5,,0.00325,-0.0005,-0.0055,0.0005,,0.0325,-0.005,-0.055,0.005
8760,11,-11,-13,16,,2.75,-2.75,-3.25,4,,0.00275,-0.00275,-0.00325,0.004,,0.0275,-0.0275,-0.0325,0.04
8761,5,-8,-11,5,,1.25,-2,-2.75,1.25,,0.00125,-0.002,-0.00275,0.00125,,0.0125,-0.02,-0.0275,0.0125
8762,16,-9,-12,12,,4,-2.25,-3,3,,0.004,-0.00225,-0.003,0.003,,0.04,-0.0225,-0.03,0.03
8763,28,1,1,6,,7,0.25,0.25,1.5,,0.007,0.00025,0.00025,0.0015,,0.07,0.0025,0.0025,0.015
8764,15,-8,43,0,,3.75,-2,10.75,0,,0.00375,-0.002,0.01075,0,,0.0375,-0.02,0.1075,0
8765,-33,-13,164,-1,,-8.25,-3.25,41,-0.25,,-0.00825,-0.00325,0.041,-0.00025,,-0.0825,-0.0325,0.41,-0.0025
8766,-15,-13,-39,5,,-3.75,-3.25,-9.75,1.25,,-0.00375,-0.00325,-0.00975,0.00125,,-0.0375,-0.0325,-0.0975,0.0125
8767,-11,-18,-41,3,,-2.75,-4.5,-10.25,0.75,,-0.00275,-0.0045,-0.01025,0.00075,,-0.0275,-0.045,-0.1025,0.0075
8768,-9,-6,5,-3,,-2.25,-1.5,1.25,-0.75,,-0.00225,-0.0015,0.00125,-0.00075,,-0.0225,-0.015,0.0125,-0.0075
8769,-42,-12,2,-3,,-10.5,-3,0.5,-0.75,,-0.0105,-0.003,0.0005,-0.00075,,-0.105,-0.03,0.005,-0.0075
8770,-91,-16,2,-10,,-22.75,-4,0.5,-2.5,,-0.02275,-0.004,0.0005,-0.0025,,-0.2275,-0.04,0.005,-0.025
8771,57,-3,-21,3,,14.25,-0.75,-5.25,0.75,,0.01425,-0.00075,-0.00525,0.00075,,0.1425,-0.0075,-0.0525,0.0075
8772,143,-13,-17,-6,,35.75,-3.25,-4.25,-1.5,,0.03575,-0.00325,-0.00425,-0.0015,,0.3575,-0.0325,-0.0425,-0.015
8773,38,-13,-6,3,,9.5,-3.25,-1.5,0.75,,0.0095,-0.00325,-0.0015,0.00075,,0.095,-0.0325,-0.015,0.0075
8774,17,-4,-24,7,,4.25,-1,-6,1.75,,0.00425,-0.001,-0.006,0.00175,,0.0425,-0.01,-0.06,0.0175
8775,19,-1,-19,13,,4.75,-0.25,-4.75,3.25,,0.00475,-0.00025,-0.00475,0.00325,,0.0475,-0.0025,-0.0475,0.0325
8776,8,-8,-18,4,,2,-2,-4.5,1,,0.002,-0.002,-0.0045,0.001,,0.02,-0.02,-0.045,0.01
8777,17,-2,3,17,,4.25,-0.5,0.75,4.25,,0.00425,-0.0005,0.00075,0.00425,,0.0425,-0.005,0.0075,0.0425
8778,-9,-7,46,-5,,-2.25,-1.75,11.5,-1.25,,-0.00225,-0.00175,0.0115,-0.00125,,-0.0225,-0.0175,0.115,-0.0125
8779,-11,-12,-36,1,,-2.75,-3,-9,0.25,,-0.00275,-0.003,-0.009,0.00025,,-0.0275,-0.03,-0.09,0.0025
8780,-23,-4,-18,7,,-5.75,-1,-4.5,1.75,,-0.00575,-0.001,-0.0045,0.00175,,-0.0575,-0.01,-0.045,0.0175
8781,-9,-4,24,-5,,-2.25,-1,6,-1.25,,-0.00225,-0.001,0.006,-0.00125,,-0.0225,-0.01,0.06,-0.0125
8782,-16,-13,26,-5,,-4,-3.25,6.5,-1.25,,-0.004,-0.00325,0.0065,-0.00125,,-0.04,-0.0325,0.065,-0.0125
8783,-9,-3,15,-1,,-2.25,-0.75,3.75,-0.25,,-0.00225,-0.00075,0.00375,-0.00025,,-0.0225,-0.0075,0.0375,-0.0025
8784,-11,-17,2,11,,-2.75,-4.25,0.5,2.75,,-0.00275,-0.00425,0.0005,0.00275,,-0.0275,-0.0425,0.005,0.0275
8785,-11,-11,-12,10,,-2.75,-2.75,-3,2.5,,-0.00275,-0.00275,-0.003,0.0025,,-0.0275,-0.0275,-0.03,0.025
8786,-12,-14,3,1,,-3,-3.5,0.75,0.25,,-0.003,-0.0035,0.00075,0.00025,,-0.03,-0.035,0.0075,0.0025
8787,-6,-4,0,5,,-1.5,-1,0,1.25,,-0.0015,-0.001,0,0.00125,,-0.015,-0.01,0,0.0125
8788,5,-2,-6,5,,1.25,-0.5,-1.5,1.25,,0.00125,-0.0005,-0.0015,0.00125,,0.0125,-0.005,-0.015,0.0125
8789,8,-6,9,10,,2,-1.5,2.25,2.5,,0.002,-0.0015,0.00225,0.0025,,0.02,-0.015,0.0225,0.025
8790,11,4,14,0,,2.75,1,3.5,0,,0.00275,0.001,0.0035,0,,0.0275,0.01,0.035,0
8791,12,-8,-51,7,,3,-2,-12.75,1.75,,0.003,-0.002,-0.01275,0.00175,,0.03,-0.02,-0.1275,0.0175
8792,13,-5,-41,10,,3.25,-1.25,-10.25,2.5,,0.00325,-0.00125,-0.01025,0.0025,,0.0325,-0.0125,-0.1025,0.025
8793,11,-5,-2,9,,2.75,-1.25,-0.5,2.25,,0.00275,-0.00125,-0.0005,0.00225,,0.0275,-0.0125,-0.005,0.0225
8794,-1,1,-20,2,,-0.25,0.25,-5,0.5,,-0.00025,0.00025,-0.005,0.0005,,-0.0025,0.0025,-0.05,0.005
8795,3,0,-15,1,,0.75,0,-3.75,0.25,,0.00075,0,-0.00375,0.00025,,0.0075,0,-0.0375,0.0025
8796,0,-10,4,7,,0,-2.5,1,1.75,,0,-0.0025,0.001,0.00175,,0,-0.025,0.01,0.0175
8797,-3,-18,14,1,,-0.75,-4.5,3.5,0.25,,-0.00075,-0.0045,0.0035,0.00025,,-0.0075,-0.045,0.035,0.0025
8798,-13,-11,3,-4,,-3.25,-2.75,0.75,-1,,-0.00325,-0.00275,0.00075,-0.001,,-0.0325,-0.0275,0.0075,-0.01
8799,-12,-14,37,-5,,-3,-3.5,9.25,-1.25,,-0.003,-0.0035,0.00925,-0.00125,,-0.03,-0.035,0.0925,-0.0125
8800,-12,-11,28,-8,,-3,-2.75,7,-2,,-0.003,-0.00275,0.007,-0.002,,-0.03,-0.0275,0.07,-0.02
8801,-1,-7,12,9,,-0.25,-1.75,3,2.25,,-0.00025,-0.00175,0.003,0.00225,,-0.0025,-0.0175,0.03,0.0225
8802,-3,3,9,-1,,-0.75,0.75,2.25,-0.25,,-0.00075,0.00075,0.00225,-0.00025,,-0.0075,0.0075,0.0225,-0.0025
8803,5,-4,-4,9,,1.25,-1,-1,2.25,,0.00125,-0.001,-0.001,0.00225,,0.0125,-0.01,-0.01,0.0225
8804,-221,-19,-22,-2,,-55.25,-4.75,-5.5,-0.5,,-0.05525,-0.00475,-0.0055,-0.0005,,-0.5525,-0.0475,-0.055,-0.005
8805,-456,-20,-9,7,,-114,-5,-2.25,1.75,,-0.114,-0.005,-0.00225,0.00175,,-1.14,-0.05,-0.0225,0.0175
8806,-359,18,-16,4,,-89.75,4.5,-4,1,,-0.08975,0.0045,-0.004,0.001,,-0.8975,0.045,-0.04,0.01
8807,93,-10,-33,5,,23.25,-2.5,-8.25,1.25,,0.02325,-0.0025,-0.00825,0.00125,,0.2325,-0.025,-0.0825,0.0125
8808,327,-7,-35,4,,81.75,-1.75,-8.75,1,,0.08175,-0.00175,-0.00875,0.001,,0.8175,-0.0175,-0.0875,0.01
8809,209,2,-29,1,,52.25,0.5,-7.25,0.25,,0.05225,0.0005,-0.00725,0.00025,,0.5225,0.005,-0.0725,0.0025
8810,111,-6,-10,0,,27.75,-1.5,-2.5,0,,0.02775,-0.0015,-0.0025,0,,0.2775,-0.015,-0.025,0
8811,58,-2,-7,-3,,14.5,-0.5,-1.75,-0.75,,0.0145,-0.0005,-0.00175,-0.00075,,0.145,-0.005,-0.0175,-0.0075
8812,36,-4,-9,12,,9,-1,-2.25,3,,0.009,-0.001,-0.00225,0.003,,0.09,-0.01,-0.0225,0.03
8813,22,-7,7,-8,,5.5,-1.75,1.75,-2,,0.0055,-0.00175,0.00175,-0.002,,0.055,-0.0175,0.0175,-0.02
8814,13,-8,5,-17,,3.25,-2,1.25,-4.25,,0.00325,-0.002,0.00125,-0.00425,,0.0325,-0.02,0.0125,-0.0425
8815,9,-9,13,0,,2.25,-2.25,3.25,0,,0.00225,-0.00225,0.00325,0,,0.0225,-0.0225,0.0325,0
8816,5,-16,27,2,,1.25,-4,6.75,0.5,,0.00125,-0.004,0.00675,0.0005,,0.0125,-0.04,0.0675,0.005
8817,3,-7,31,2,,0.75,-1.75,7.75,0.5,,0.00075,-0.00175,0.00775,0.0005,,0.0075,-0.0175,0.0775,0.005
8818,1,-9,8,8,,0.25,-2.25,2,2,,0.00025,-0.00225,0.002,0.002,,0.0025,-0.0225,0.02,0.02
8819,7,-8,2,-1,,1.75,-2,0.5,-0.25,,0.00175,-0.002,0.0005,-0.00025,,0.0175,-0.02,0.005,-0.0025
8820,8,-7,1,5,,2,-1.75,0.25,1.25,,0.002,-0.00175,0.00025,0.00125,,0.02,-0.0175,0.0025,0.0125
8821,14,-1,-5,-5,,3.5,-0.25,-1.25,-1.25,,0.0035,-0.00025,-0.00125,-0.00125,,0.035,-0.0025,-0.0125,-0.0125
8822,15,-3,-14,7,,3.75,-0.75,-3.5,1.75,,0.00375,-0.00075,-0.0035,0.00175,,0.0375,-0.0075,-0.035,0.0175
8823,12,9,-12,1,,3,2.25,-3,0.25,,0.003,0.00225,-0.003,0.00025,,0.03,0.0225,-0.03,0.0025
8824,17,10,-15,10,,4.25,2.5,-3.75,2.5,,0.00425,0.0025,-0.00375,0.0025,,0.0425,0.025,-0.0375,0.025
8825,24,-12,-17,15,,6,-3,-4.25,3.75,,0.006,-0.003,-0.00425,0.00375,,0.06,-0.03,-0.0425,0.0375
8826,34,21,-22,12,,8.5,5.25,-5.5,3,,0.0085,0.00525,-0.0055,0.003,,0.085,0.0525,-0.055,0.03
8827,22,2,-9,8,,5.5,0.5,-2.25,2,,0.0055,0.0005,-0.00225,0.002,,0.055,0.005,-0.0225,0.02
8828,-29,-53,-24,-19,,-7.25,-13.25,-6,-4.75,,-0.00725,-0.01325,-0.006,-0.00475,,-0.0725,-0.1325,-0.06,-0.0475
8829,-3,15,-1,-12,,-0.75,3.75,-0.25,-3,,-0.00075,0.00375,-0.00025,-0.003,,-0.0075,0.0375,-0.0025,-0.03
8830,8,-14,11,7,,2,-3.5,2.75,1.75,,0.002,-0.0035,0.00275,0.00175,,0.02,-0.035,0.0275,0.0175
8831,-3,-18,13,1,,-0.75,-4.5,3.25,0.25,,-0.00075,-0.0045,0.00325,0.00025,,-0.0075,-0.045,0.0325,0.0025
8832,-6,-4,21,13,,-1.5,-1,5.25,3.25,,-0.0015,-0.001,0.00525,0.00325,,-0.015,-0.01,0.0525,0.0325
8833,4,2,22,2,,1,0.5,5.5,0.5,,0.001,0.0005,0.0055,0.0005,,0.01,0.005,0.055,0.005
8834,6,-11,14,-5,,1.5,-2.75,3.5,-1.25,,0.0015,-0.00275,0.0035,-0.00125,,0.015,-0.0275,0.035,-0.0125
8835,-17,-2,7,-3,,-4.25,-0.5,1.75,-0.75,,-0.00425,-0.0005,0.00175,-0.00075,,-0.0425,-0.005,0.0175,-0.0075
8836,-6,-10,7,5,,-1.5,-2.5,1.75,1.25,,-0.0015,-0.0025,0.00175,0.00125,,-0.015,-0.025,0.0175,0.0125
8837,1,-16,-5,3,,0.25,-4,-1.25,0.75,,0.00025,-0.004,-0.00125,0.00075,,0.0025,-0.04,-0.0125,0.0075
8838,4,-8,-7,7,,1,-2,-1.75,1.75,,0.001,-0.002,-0.00175,0.00175,,0.01,-0.02,-0.0175,0.0175
8839,3,-4,-14,3,,0.75,-1,-3.5,0.75,,0.00075,-0.001,-0.0035,0.00075,,0.0075,-0.01,-0.035,0.0075
8840,4,-4,-14,3,,1,-1,-3.5,0.75,,0.001,-0.001,-0.0035,0.00075,,0.01,-0.01,-0.035,0.0075
8841,7,5,-26,10,,1.75,1.25,-6.5,2.5,,0.00175,0.00125,-0.0065,0.0025,,0.0175,0.0125,-0.065,0.025
8842,7,-8,-23,13,,1.75,-2,-5.75,3.25,,0.00175,-0.002,-0.00575,0.00325,,0.0175,-0.02,-0.0575,0.0325
8843,6,5,-21,5,,1.5,1.25,-5.25,1.25,,0.0015,0.00125,-0.00525,0.00125,,0.015,0.0125,-0.0525,0.0125
8844,4,3,-16,12,,1,0.75,-4,3,,0.001,0.00075,-0.004,0.003,,0.01,0.0075,-0.04,0.03
8845,11,-4,-7,2,,2.75,-1,-1.75,0.5,,0.00275,-0.001,-0.00175,0.0005,,0.0275,-0.01,-0.0175,0.005
8846,-2,9,4,4,,-0.5,2.25,1,1,,-0.0005,0.00225,0.001,0.001,,-0.005,0.0225,0.01,0.01
8847,-2,-10,-6,4,,-0.5,-2.5,-1.5,1,,-0.0005,-0.0025,-0.0015,0.001,,-0.005,-0.025,-0.015,0.01
8848,6,-32,10,-10,,1.5,-8,2.5,-2.5,,0.0015,-0.008,0.0025,-0.0025,,0.015,-0.08,0.025,-0.025
8849,-8,13,33,-7,,-2,3.25,8.25,-1.75,,-0.002,0.00325,0.00825,-0.00175,,-0.02,0.0325,0.0825,-0.0175
8850,-13,-8,19,7,,-3.25,-2,4.75,1.75,,-0.00325,-0.002,0.00475,0.00175,,-0.0325,-0.02,0.0475,0.0175
8851,-16,27,18,13,,-4,6.75,4.5,3.25,,-0.004,0.00675,0.0045,0.00325,,-0.04,0.0675,0.045,0.0325
8852,-2,-13,12,-2,,-0.5,-3.25,3,-0.5,,-0.0005,-0.00325,0.003,-0.0005,,-0.005,-0.0325,0.03,-0.005
8853,9,-31,1,-23,,2.25,-7.75,0.25,-5.75,,0.00225,-0.00775,0.00025,-0.00575,,0.0225,-0.0775,0.0025,-0.0575
8854,6,-8,-2,-23,,1.5,-2,-0.5,-5.75,,0.0015,-0.002,-0.0005,-0.00575,,0.015,-0.02,-0.005,-0.0575
8855,-3,-6,-5,15,,-0.75,-1.5,-1.25,3.75,,-0.00075,-0.0015,-0.00125,0.00375,,-0.0075,-0.015,-0.0125,0.0375
8856,6,-6,-25,15,,1.5,-1.5,-6.25,3.75,,0.0015,-0.0015,-0.00625,0.00375,,0.015,-0.015,-0.0625,0.0375
8857,15,4,-35,14,,3.75,1,-8.75,3.5,,0.00375,0.001,-0.00875,0.0035,,0.0375,0.01,-0.0875,0.035
8858,7,-8,-10,18,,1.75,-2,-2.5,4.5,,0.00175,-0.002,-0.0025,0.0045,,0.0175,-0.02,-0.025,0.045
8859,11,1,-10,10,,2.75,0.25,-2.5,2.5,,0.00275,0.00025,-0.0025,0.0025,,0.0275,0.0025,-0.025,0.025
8860,1,2,-17,-5,,0.25,0.5,-4.25,-1.25,,0.00025,0.0005,-0.00425,-0.00125,,0.0025,0.005,-0.0425,-0.0125
8861,-2,-1,-13,9,,-0.5,-0.25,-3.25,2.25,,-0.0005,-0.00025,-0.00325,0.00225,,-0.005,-0.0025,-0.0325,0.0225
8862,-6,-6,-5,-2,,-1.5,-1.5,-1.25,-0.5,,-0.0015,-0.0015,-0.00125,-0.0005,,-0.015,-0.015,-0.0125,-0.005
8863,4,-9,10,-7,,1,-2.25,2.5,-1.75,,0.001,-0.00225,0.0025,-0.00175,,0.01,-0.0225,0.025,-0.0175
8864,0,-8,3,-2,,0,-2,0.75,-0.5,,0,-0.002,0.00075,-0.0005,,0,-0.02,0.0075,-0.005
8865,-2,-26,-2,6,,-0.5,-6.5,-0.5,1.5,,-0.0005,-0.0065,-0.0005,0.0015,,-0.005,-0.065,-0.005,0.015
8866,2,-17,18,-2,,0.5,-4.25,4.5,-0.5,,0.0005,-0.00425,0.0045,-0.0005,,0.005,-0.0425,0.045,-0.005
8867,-12,-2,19,-2,,-3,-0.5,4.75,-0.5,,-0.003,-0.0005,0.00475,-0.0005,,-0.03,-0.005,0.0475,-0.005
8868,-4,-17,14,7,,-1,-4.25,3.5,1.75,,-0.001,-0.00425,0.0035,0.00175,,-0.01,-0.0425,0.035,0.0175
8869,-2,-7,11,2,,-0.5,-1.75,2.75,0.5,,-0.0005,-0.00175,0.00275,0.0005,,-0.005,-0.0175,0.0275,0.005
8870,-2,-3,4,2,,-0.5,-0.75,1,0.5,,-0.0005,-0.00075,0.001,0.0005,,-0.005,-0.0075,0.01,0.005
8871,-1,-12,-7,3,,-0.25,-3,-1.75,0.75,,-0.00025,-0.003,-0.00175,0.00075,,-0.0025,-0.03,-0.0175,0.0075
8872,9,-4,-14,6,,2.25,-1,-3.5,1.5,,0.00225,-0.001,-0.0035,0.0015,,0.0225,-0.01,-0.035,0.015
8873,8,-4,-8,4,,2,-1,-2,1,,0.002,-0.001,-0.002,0.001,,0.02,-0.01,-0.02,0.01
8874,12,-5,-22,9,,3,-1.25,-5.5,2.25,,0.003,-0.00125,-0.0055,0.00225,,0.03,-0.0125,-0.055,0.0225
8875,18,6,-26,-4,,4.5,1.5,-6.5,-1,,0.0045,0.0015,-0.0065,-0.001,,0.045,0.015,-0.065,-0.01
8876,4,5,-22,10,,1,1.25,-5.5,2.5,,0.001,0.00125,-0.0055,0.0025,,0.01,0.0125,-0.055,0.025
8877,6,0,-9,10,,1.5,0,-2.25,2.5,,0.0015,0,-0.00225,0.0025,,0.015,0,-0.0225,0.025
8878,-3,-4,-3,-11,,-0.75,-1,-0.75,-2.75,,-0.00075,-0.001,-0.00075,-0.00275,,-0.0075,-0.01,-0.0075,-0.0275
8879,-2,-2,1,-6,,-0.5,-0.5,0.25,-1.5,,-0.0005,-0.0005,0.00025,-0.0015,,-0.005,-0.005,0.0025,-0.015
8880,-3,-2,-3,3,,-0.75,-0.5,-0.75,0.75,,-0.00075,-0.0005,-0.00075,0.00075,,-0.0075,-0.005,-0.0075,0.0075
8881,-4,-13,-2,8,,-1,-3.25,-0.5,2,,-0.001,-0.00325,-0.0005,0.002,,-0.01,-0.0325,-0.005,0.02
8882,-12,-16,19,6,,-3,-4,4.75,1.5,,-0.003,-0.004,0.00475,0.0015,,-0.03,-0.04,0.0475,0.015
8883,-3,-13,14,-4,,-0.75,-3.25,3.5,-1,,-0.00075,-0.00325,0.0035,-0.001,,-0.0075,-0.0325,0.035,-0.01
8884,-3,-5,17,-1,,-0.75,-1.25,4.25,-0.25,,-0.00075,-0.00125,0.00425,-0.00025,,-0.0075,-0.0125,0.0425,-0.0025
8885,2,-9,10,4,,0.5,-2.25,2.5,1,,0.0005,-0.00225,0.0025,0.001,,0.005,-0.0225,0.025,0.01
8886,-11,-10,7,4,,-2.75,-2.5,1.75,1,,-0.00275,-0.0025,0.00175,0.001,,-0.0275,-0.025,0.0175,0.01
8887,0,-4,6,5,,0,-1,1.5,1.25,,0,-0.001,0.0015,0.00125,,0,-0.01,0.015,0.0125
8888,-6,-5,-12,2,,-1.5,-1.25,-3,0.5,,-0.0015,-0.00125,-0.003,0.0005,,-0.015,-0.0125,-0.03,0.005
8889,11,-3,-1,9,,2.75,-0.75,-0.25,2.25,,0.00275,-0.00075,-0.00025,0.00225,,0.0275,-0.0075,-0.0025,0.0225
8890,9,-5,-12,-4,,2.25,-1.25,-3,-1,,0.00225,-0.00125,-0.003,-0.001,,0.0225,-0.0125,-0.03,-0.01
8891,12,0,-23,8,,3,0,-5.75,2,,0.003,0,-0.00575,0.002,,0.03,0,-0.0575,0.02
8892,10,1,-23,20,,2.5,0.25,-5.75,5,,0.0025,0.00025,-0.00575,0.005,,0.025,0.0025,-0.0575,0.05
8893,14,-2,-7,11,,3.5,-0.5,-1.75,2.75,,0.0035,-0.0005,-0.00175,0.00275,,0.035,-0.005,-0.0175,0.0275
8894,6,-2,-16,6,,1.5,-0.5,-4,1.5,,0.0015,-0.0005,-0.004,0.0015,,0.015,-0.005,-0.04,0.015
8895,-4,5,-5,-4,,-1,1.25,-1.25,-1,,-0.001,0.00125,-0.00125,-0.001,,-0.01,0.0125,-0.0125,-0.01
8896,-4,-4,6,-1,,-1,-1,1.5,-0.25,,-0.001,-0.001,0.0015,-0.00025,,-0.01,-0.01,0.015,-0.0025
8897,2,-5,8,-3,,0.5,-1.25,2,-0.75,,0.0005,-0.00125,0.002,-0.00075,,0.005,-0.0125,0.02,-0.0075
8898,-4,-3,-2,-5,,-1,-0.75,-0.5,-1.25,,-0.001,-0.00075,-0.0005,-0.00125,,-0.01,-0.0075,-0.005,-0.0125
8899,-6,-4,21,-13,,-1.5,-1,5.25,-3.25,,-0.0015,-0.001,0.00525,-0.00325,,-0.015,-0.01,0.0525,-0.0325
8900,-15,-3,24,5,,-3.75,-0.75,6,1.25,,-0.00375,-0.00075,0.006,0.00125,,-0.0375,-0.0075,0.06,0.0125
8901,-3,2,17,-4,,-0.75,0.5,4.25,-1,,-0.00075,0.0005,0.00425,-0.001,,-0.0075,0.005,0.0425,-0.01
8902,-10,-2,7,2,,-2.5,-0.5,1.75,0.5,,-0.0025,-0.0005,0.00175,0.0005,,-0.025,-0.005,0.0175,0.005
8903,-3,-11,10,2,,-0.75,-2.75,2.5,0.5,,-0.00075,-0.00275,0.0025,0.0005,,-0.0075,-0.0275,0.025,0.005
8904,2,1,-1,2,,0.5,0.25,-0.25,0.5,,0.0005,0.00025,-0.00025,0.0005,,0.005,0.0025,-0.0025,0.005
8905,1,-4,-2,8,,0.25,-1,-0.5,2,,0.00025,-0.001,-0.0005,0.002,,0.0025,-0.01,-0.005,0.02
8906,5,-4,-11,-4,,1.25,-1,-2.75,-1,,0.00125,-0.001,-0.00275,-0.001,,0.0125,-0.01,-0.0275,-0.01
8907,12,2,-18,7,,3,0.5,-4.5,1.75,,0.003,0.0005,-0.0045,0.00175,,0.03,0.005,-0.045,0.0175
8908,7,12,-22,8,,1.75,3,-5.5,2,,0.00175,0.003,-0.0055,0.002,,0.0175,0.03,-0.055,0.02
8909,13,-3,-24,4,,3.25,-0.75,-6,1,,0.00325,-0.00075,-0.006,0.001,,0.0325,-0.0075,-0.06,0.01
8910,7,-2,-13,-7,,1.75,-0.5,-3.25,-1.75,,0.00175,-0.0005,-0.00325,-0.00175,,0.0175,-0.005,-0.0325,-0.0175
8911,7,6,-13,2,,1.75,1.5,-3.25,0.5,,0.00175,0.0015,-0.00325,0.0005,,0.0175,0.015,-0.0325,0.005
8912,4,8,-1,2,,1,2,-0.25,0.5,,0.001,0.002,-0.00025,0.0005,,0.01,0.02,-0.0025,0.005
8913,-6,-2,6,-4,,-1.5,-0.5,1.5,-1,,-0.0015,-0.0005,0.0015,-0.001,,-0.015,-0.005,0.015,-0.01
8914,-5,-12,3,9,,-1.25,-3,0.75,2.25,,-0.00125,-0.003,0.00075,0.00225,,-0.0125,-0.03,0.0075,0.0225
8915,-7,-10,13,4,,-1.75,-2.5,3.25,1,,-0.00175,-0.0025,0.00325,0.001,,-0.0175,-0.025,0.0325,0.01
8916,-11,-14,11,-8,,-2.75,-3.5,2.75,-2,,-0.00275,-0.0035,0.00275,-0.002,,-0.0275,-0.035,0.0275,-0.02
8917,-19,-7,20,-6,,-4.75,-1.75,5,-1.5,,-0.00475,-0.00175,0.005,-0.0015,,-0.0475,-0.0175,0.05,-0.015
8918,6,-2,11,6,,1.5,-0.5,2.75,1.5,,0.0015,-0.0005,0.00275,0.0015,,0.015,-0.005,0.0275,0.015
8919,-7,4,13,8,,-1.75,1,3.25,2,,-0.00175,0.001,0.00325,0.002,,-0.0175,0.01,0.0325,0.02
8920,5,-9,10,2,,1.25,-2.25,2.5,0.5,,0.00125,-0.00225,0.0025,0.0005,,0.0125,-0.0225,0.025,0.005
8921,8,2,-5,-3,,2,0.5,-1.25,-0.75,,0.002,0.0005,-0.00125,-0.00075,,0.02,0.005,-0.0125,-0.0075
8922,11,-1,-11,-5,,2.75,-0.25,-2.75,-1.25,,0.00275,-0.00025,-0.00275,-0.00125,,0.0275,-0.0025,-0.0275,-0.0125
8923,1,1,-10,-1,,0.25,0.25,-2.5,-0.25,,0.00025,0.00025,-0.0025,-0.00025,,0.0025,0.0025,-0.025,-0.0025
8924,11,1,-30,3,,2.75,0.25,-7.5,0.75,,0.00275,0.00025,-0.0075,0.00075,,0.0275,0.0025,-0.075,0.0075
8925,7,-3,-29,5,,1.75,-0.75,-7.25,1.25,,0.00175,-0.00075,-0.00725,0.00125,,0.0175,-0.0075,-0.0725,0.0125
8926,10,7,-17,3,,2.5,1.75,-4.25,0.75,,0.0025,0.00175,-0.00425,0.00075,,0.025,0.0175,-0.0425,0.0075
8927,6,3,-14,-5,,1.5,0.75,-3.5,-1.25,,0.0015,0.00075,-0.0035,-0.00125,,0.015,0.0075,-0.035,-0.0125
8928,2,4,-8,-9,,0.5,1,-2,-2.25,,0.0005,0.001,-0.002,-0.00225,,0.005,0.01,-0.02,-0.0225
8929,0,1,1,2,,0,0.25,0.25,0.5,,0,0.00025,0.00025,0.0005,,0,0.0025,0.0025,0.005
8930,-1,-4,7,2,,-0.25,-1,1.75,0.5,,-0.00025,-0.001,0.00175,0.0005,,-0.0025,-0.01,0.0175,0.005
8931,-6,-5,9,-7,,-1.5,-1.25,2.25,-1.75,,-0.0015,-0.00125,0.00225,-0.00175,,-0.015,-0.0125,0.0225,-0.0175
8932,-7,-9,18,-2,,-1.75,-2.25,4.5,-0.5,,-0.00175,-0.00225,0.0045,-0.0005,,-0.0175,-0.0225,0.045,-0.005
8933,-11,4,24,2,,-2.75,1,6,0.5,,-0.00275,0.001,0.006,0.0005,,-0.0275,0.01,0.06,0.005
8934,-2,-8,20,-9,,-0.5,-2,5,-2.25,,-0.0005,-0.002,0.005,-0.00225,,-0.005,-0.02,0.05,-0.0225
8935,-8,-7,20,4,,-2,-1.75,5,1,,-0.002,-0.00175,0.005,0.001,,-0.02,-0.0175,0.05,0.01
8936,-3,5,3,-5,,-0.75,1.25,0.75,-1.25,,-0.00075,0.00125,0.00075,-0.00125,,-0.0075,0.0125,0.0075,-0.0125
8937,-6,3,1,9,,-1.5,0.75,0.25,2.25,,-0.0015,0.00075,0.00025,0.00225,,-0.015,0.0075,0.0025,0.0225
8938,7,5,-3,7,,1.75,1.25,-0.75,1.75,,0.00175,0.00125,-0.00075,0.00175,,0.0175,0.0125,-0.0075,0.0175
8939,1,3,-13,0,,0.25,0.75,-3.25,0,,0.00025,0.00075,-0.00325,0,,0.0025,0.0075,-0.0325,0
8940,9,6,-8,6,,2.25,1.5,-2,1.5,,0.00225,0.0015,-0.002,0.0015,,0.0225,0.015,-0.02,0.015
8941,20,5,-20,4,,5,1.25,-5,1,,0.005,0.00125,-0.005,0.001,,0.05,0.0125,-0.05,0.01
8942,18,8,-13,1,,4.5,2,-3.25,0.25,,0.0045,0.002,-0.00325,0.00025,,0.045,0.02,-0.0325,0.0025
8943,3,-2,-11,5,,0.75,-0.5,-2.75,1.25,,0.00075,-0.0005,-0.00275,0.00125,,0.0075,-0.005,-0.0275,0.0125
8944,1,4,-11,2,,0.25,1,-2.75,0.5,,0.00025,0.001,-0.00275,0.0005,,0.0025,0.01,-0.0275,0.005
8945,3,49,-1,2,,0.75,12.25,-0.25,0.5,,0.00075,0.01225,-0.00025,0.0005,,0.0075,0.1225,-0.0025,0.005
8946,3,61,12,1,,0.75,15.25,3,0.25,,0.00075,0.01525,0.003,0.00025,,0.0075,0.1525,0.03,0.0025
8947,-7,-15,11,-7,,-1.75,-3.75,2.75,-1.75,,-0.00175,-0.00375,0.00275,-0.00175,,-0.0175,-0.0375,0.0275,-0.0175
8948,-3,-29,2,1,,-0.75,-7.25,0.5,0.25,,-0.00075,-0.00725,0.0005,0.00025,,-0.0075,-0.0725,0.005,0.0025
